Order_ID,Order_Date,Customer_ID,Customer_Name,Region,State,Product_Category,Sub_Category,Sales,Profit,Quantity
ORD11297,2023-10-05,CUST1060,Kiran Desai,East,Assam,Electronics,Accessories,1617.96,441.03,2
ORD11353,2023-10-05,CUST1044,Anil Shukla,Central,Madhya Pradesh,Office Supplies,Art Supplies,783.61,171.13,7
ORD12035,2023-10-05,CUST1124,Nikhil Yadav,Central,Madhya Pradesh,Electronics,Laptops,38224.23,2341.18,2
ORD10144,2023-10-06,CUST1110,Pranav Malhotra,Central,Chhattisgarh,Electronics,Accessories,1679.49,414.45,2
ORD11109,2023-10-06,CUST1186,Kavya Sharma,South,Andhra Pradesh,Office Supplies,Labels,784.64,281.05,1
ORD11502,2023-10-06,CUST1007,Swati Arora,Central,Jharkhand,Furniture,Storage,6392.55,375.49,1
ORD12504,2023-10-07,CUST1131,Savita Kapoor,West,Maharashtra,Furniture,Bookcases,6127.23,689.41,4
ORD12523,2023-10-07,CUST1225,Nita Jadhav,North,Haryana,Furniture,Chairs,6477.85,-410.62,1
ORD10334,2023-10-08,CUST1048,Ravi Reddy,North,Delhi,Office Supplies,Paper,672.9,97.52,2
ORD10517,2023-10-08,CUST1105,Durga Dubey,East,Bihar,Electronics,Cameras,35897.78,3151.8,2
ORD10924,2023-10-08,CUST1005,Ayaan Das,South,Tamil Nadu,Office Supplies,Binders,1616.8,500.13,6
ORD11040,2023-10-08,CUST1135,Manoj George,West,Gujarat,Electronics,Accessories,2404.55,378.18,5
ORD11409,2023-10-08,CUST1153,Ananya Saxena,East,Assam,Office Supplies,Labels,1390.06,452.39,2
ORD10434,2023-10-09,CUST1076,Vishal Jadhav,North,Punjab,Electronics,Tablets,17014.33,2195.51,2
ORD10456,2023-10-09,CUST1148,Sita Sethi,East,Odisha,Electronics,TVs,23299.4,-2076.26,6
ORD10465,2023-10-09,CUST1226,Rohit Sharma,West,Maharashtra,Furniture,Tables,6759.3,352.58,1
ORD11175,2023-10-09,CUST1212,Aryan Tripathi,West,Gujarat,Electronics,Phones,26328.46,-5522.04,4
ORD12002,2023-10-09,CUST1111,Archana George,North,Punjab,Electronics,Phones,22456.25,3486.53,1
ORD12130,2023-10-09,CUST1147,Neha Krishnan,North,Haryana,Electronics,Tablets,16411.71,-450.64,2
ORD12512,2023-10-09,CUST1219,Mohan Srivastava,Central,Chhattisgarh,Office Supplies,Binders,2073.11,328.13,1
ORD10160,2023-10-10,CUST1087,Ashok Srivastava,West,Maharashtra,Furniture,Chairs,6161.04,687.04,3
ORD10593,2023-10-10,CUST1160,Durga Gupta,North,Delhi,Electronics,Laptops,28408.74,2852.65,4
ORD10660,2023-10-10,CUST1216,Vijay Dubey,South,Andhra Pradesh,Furniture,Sofas,25571.19,852.08,2
ORD10905,2023-10-10,CUST1081,Lata Bose,South,Telangana,Furniture,Bookcases,8879.07,-439.86,7
ORD11128,2023-10-10,CUST1245,Sneha More,West,Gujarat,Electronics,Tablets,28638.3,2648.81,1
ORD12554,2023-10-10,CUST1000,Sunil Malhotra,West,Goa,Furniture,Sofas,30783.77,1961.58,5
ORD10119,2023-10-11,CUST1190,Vikram Desai,East,Jharkhand,Furniture,Sofas,34672.62,-6621.45,2
ORD10172,2023-10-11,CUST1001,Varun Iyer,East,Assam,Office Supplies,Fasteners,621.46,162.03,2
ORD10333,2023-10-11,CUST1224,Preeti More,West,Gujarat,Furniture,Chairs,17233.22,3057.73,1
ORD10340,2023-10-11,CUST1026,Sarla More,West,Maharashtra,Electronics,Accessories,736.07,168.73,2
ORD10596,2023-10-11,CUST1109,Aditya Sethi,East,Bihar,Office Supplies,Fasteners,582.75,94.9,1
ORD10857,2023-10-11,CUST1210,Sunil Shah,West,Gujarat,Furniture,Storage,2456.17,272.09,4
ORD11336,2023-10-11,CUST1174,Kamla Bhosale,North,Haryana,Electronics,Cameras,32401.63,4150.16,2
ORD11539,2023-10-11,CUST1015,Sanjay Malhotra,West,Gujarat,Electronics,TVs,35675.48,3135.08,3
ORD12301,2023-10-11,CUST1012,Rakesh Bansal,South,Kerala,Office Supplies,Pens & Pencils,1105.88,298.79,1
ORD10624,2023-10-12,CUST1100,Sneha Verma,South,Andhra Pradesh,Furniture,Bookcases,10457.99,-2014.91,6
ORD10765,2023-10-12,CUST1195,Lakshmi Sharma,Central,Jharkhand,Furniture,Sofas,15035.31,802.81,3
ORD10768,2023-10-12,CUST1235,Tanvi Ghosh,Central,Madhya Pradesh,Electronics,Tablets,16768.44,1713.74,1
ORD10318,2023-10-13,CUST1005,Ayaan Das,South,Tamil Nadu,Furniture,Bookcases,16367.66,1376.62,3
ORD11416,2023-10-13,CUST1026,Sarla More,West,Maharashtra,Electronics,Laptops,31033.45,3977.08,1
ORD11595,2023-10-13,CUST1202,Gaurav Kumar,West,Goa,Furniture,Sofas,15795.31,401.05,4
ORD11896,2023-10-13,CUST1135,Manoj George,West,Gujarat,Furniture,Sofas,25646.04,2925.84,3
ORD12196,2023-10-13,CUST1037,Pooja Menon,West,Gujarat,Electronics,TVs,21810.16,1370.55,4
ORD11276,2023-10-14,CUST1099,Vandana Naidu,West,Gujarat,Furniture,Storage,2833.07,238.47,1
ORD11991,2023-10-14,CUST1197,Madhuri Mane,East,Jharkhand,Furniture,Chairs,4821.51,318.58,6
ORD12315,2023-10-14,CUST1238,Archana Tiwari,South,Kerala,Electronics,Laptops,25238.68,2471.48,6
ORD12329,2023-10-14,CUST1172,Durga Mehta,South,Tamil Nadu,Electronics,Accessories,1033.66,255.76,1
ORD10693,2023-10-15,CUST1218,Gaurav Mishra,South,Andhra Pradesh,Electronics,Cameras,15837.2,-2876.89,2
ORD11447,2023-10-15,CUST1107,Nikhil Bansal,Central,Madhya Pradesh,Office Supplies,Fasteners,887.38,283.57,3
ORD10377,2023-10-16,CUST1212,Aryan Tripathi,West,Gujarat,Furniture,Chairs,19904.2,3407.23,2
ORD10410,2023-10-16,CUST1199,Seema Sethi,North,Rajasthan,Electronics,Accessories,2346.98,342.29,3
ORD10581,2023-10-16,CUST1108,Ananya Agarwal,West,Goa,Office Supplies,Fasteners,864.34,77.44,1
ORD10861,2023-10-16,CUST1201,Nikhil Das,North,Uttar Pradesh,Furniture,Sofas,24890.51,2824.21,4
ORD10943,2023-10-16,CUST1237,Rahul Mane,East,West Bengal,Electronics,Laptops,28016.53,3055.79,3
ORD12399,2023-10-16,CUST1010,Varun Mukherjee,East,Jharkhand,Electronics,Phones,9795.17,917.99,1
ORD10971,2023-10-17,CUST1174,Kamla Bhosale,North,Haryana,Electronics,Tablets,21763.75,1551.94,1
ORD11877,2023-10-17,CUST1081,Lata Bose,South,Telangana,Furniture,Chairs,13505.64,684.52,1
ORD12343,2023-10-17,CUST1212,Aryan Tripathi,West,Gujarat,Office Supplies,Pens & Pencils,2032.78,558.22,3
ORD12581,2023-10-17,CUST1107,Nikhil Bansal,Central,Madhya Pradesh,Furniture,Bookcases,8533.29,862.19,1
ORD10262,2023-10-18,CUST1028,Rohan Srivastava,East,Odisha,Office Supplies,Pens & Pencils,1624.41,371.04,2
ORD12395,2023-10-18,CUST1015,Sanjay Malhotra,West,Gujarat,Electronics,Laptops,41113.12,2577.47,3
ORD10299,2023-10-19,CUST1227,Ananya Ghosh,Central,Chhattisgarh,Furniture,Tables,9140.45,952.08,1
ORD10561,2023-10-19,CUST1155,Aditya Banerjee,West,Gujarat,Electronics,Laptops,23602.91,-1268.32,1
ORD10653,2023-10-19,CUST1063,Pranav Joseph,South,Telangana,Office Supplies,Fasteners,556.17,73.29,6
ORD11562,2023-10-19,CUST1191,Rani Bansal,West,Maharashtra,Furniture,Bookcases,7634.72,1132.88,2
ORD10803,2023-10-20,CUST1211,Manoj Iyer,West,Maharashtra,Office Supplies,Pens & Pencils,919.11,185.06,1
ORD11068,2023-10-20,CUST1229,Vishal Das,South,Kerala,Electronics,Phones,19419.52,3275.64,1
ORD11650,2023-10-20,CUST1212,Aryan Tripathi,West,Gujarat,Electronics,Cameras,27521.75,4067.17,4
ORD12019,2023-10-20,CUST1044,Anil Shukla,Central,Madhya Pradesh,Electronics,Tablets,13437.87,-2085.27,2
ORD12197,2023-10-20,CUST1220,Arjun George,Central,Chhattisgarh,Electronics,Phones,36278.76,4633.63,2
ORD12373,2023-10-20,CUST1227,Ananya Ghosh,Central,Chhattisgarh,Electronics,TVs,24541.61,2882.91,1
ORD12556,2023-10-20,CUST1131,Savita Kapoor,West,Maharashtra,Furniture,Bookcases,8341.21,695.65,2
ORD11698,2023-10-22,CUST1028,Rohan Srivastava,East,Odisha,Electronics,Accessories,2956.44,429.53,1
ORD11806,2023-10-22,CUST1211,Manoj Iyer,West,Maharashtra,Electronics,Cameras,27721.85,3489.86,8
ORD12138,2023-10-22,CUST1204,Priya Mishra,South,Telangana,Electronics,Cameras,14630.33,1870.37,3
ORD11047,2023-10-23,CUST1159,Rekha Mane,West,Goa,Electronics,Accessories,1197.95,262.58,1
ORD11652,2023-10-23,CUST1025,Radha Naidu,West,Goa,Electronics,TVs,33216.19,1819.41,3
ORD12260,2023-10-23,CUST1069,Kiran Shah,West,Gujarat,Furniture,Sofas,18171.47,1467.56,2
ORD11405,2023-10-24,CUST1076,Vishal Jadhav,North,Punjab,Office Supplies,Binders,1252.14,377.12,1
ORD12231,2023-10-24,CUST1065,Tanvi Rao,Central,Madhya Pradesh,Office Supplies,Envelopes,658.43,168.9,2
ORD12274,2023-10-24,CUST1058,Riya Sen,North,Uttarakhand,Electronics,TVs,24929.7,1709.78,4
ORD10504,2023-10-25,CUST1013,Yash Pawar,West,Gujarat,Furniture,Chairs,5933.05,1009.7,1
ORD11371,2023-10-25,CUST1161,Kiran Pillai,Central,Chhattisgarh,Furniture,Sofas,33509.93,3768.95,1
ORD11968,2023-10-25,CUST1052,Puja Pandey,West,Maharashtra,Furniture,Storage,6248.28,143.62,2
ORD12114,2023-10-25,CUST1222,Ananya Chauhan,West,Goa,Furniture,Tables,17508.64,2238.71,4
ORD12571,2023-10-25,CUST1190,Vikram Desai,East,Jharkhand,Office Supplies,Pens & Pencils,1047.86,361.83,3
ORD11624,2023-10-26,CUST1015,Sanjay Malhotra,West,Gujarat,Office Supplies,Art Supplies,2765.58,641.76,1
ORD12021,2023-10-27,CUST1225,Nita Jadhav,North,Haryana,Electronics,Laptops,26574.4,3362.43,1
ORD12077,2023-10-27,CUST1005,Ayaan Das,South,Tamil Nadu,Office Supplies,Pens & Pencils,1069.88,253.56,1
ORD11234,2023-10-28,CUST1246,Shanti Abraham,Central,Jharkhand,Office Supplies,Envelopes,627.91,64.01,2
ORD12597,2023-10-28,CUST1082,Tanvi Bhatia,Central,Madhya Pradesh,Office Supplies,Art Supplies,1004.64,117.86,1
ORD11231,2023-10-29,CUST1245,Sneha More,West,Gujarat,Office Supplies,Binders,1756.36,331.73,4
ORD11383,2023-10-29,CUST1184,Rajesh Philip,West,Maharashtra,Furniture,Bookcases,8366.79,556.68,1
ORD10344,2023-10-30,CUST1090,Sanjay Chatterjee,East,Assam,Electronics,TVs,26390.78,2544.18,1
ORD10771,2023-10-30,CUST1163,Kavya Shukla,North,Uttar Pradesh,Electronics,Tablets,15593.28,-2828.81,4
ORD11144,2023-10-30,CUST1109,Aditya Sethi,East,Bihar,Furniture,Storage,11171.95,-1422.1,4
ORD11980,2023-10-30,CUST1124,Nikhil Yadav,Central,Madhya Pradesh,Electronics,TVs,23415.18,1979.55,1
ORD10314,2023-10-31,CUST1063,Pranav Joseph,South,Telangana,Electronics,Accessories,842.81,215.1,6
ORD10527,2023-10-31,CUST1024,Yash Reddy,North,Haryana,Office Supplies,Fasteners,697.94,68.55,6
ORD10875,2023-10-31,CUST1179,Rajesh Shukla,West,Gujarat,Furniture,Chairs,3818.15,77.33,1
ORD10898,2023-10-31,CUST1188,Nita Arora,West,Maharashtra,Furniture,Bookcases,10600.48,1605.31,4
ORD11498,2023-10-31,CUST1135,Manoj George,West,Gujarat,Furniture,Chairs,14787.6,1171.82,1
ORD11716,2023-10-31,CUST1106,Gopal Reddy,West,Gujarat,Electronics,Tablets,13985.5,1607.03,2
ORD12164,2023-10-31,CUST1180,Ayaan Agarwal,West,Maharashtra,Office Supplies,Fasteners,591.18,61.58,5
ORD10707,2023-11-01,CUST1212,Aryan Tripathi,West,Gujarat,Office Supplies,Paper,1818.64,-227.56,1
ORD10691,2023-11-02,CUST1230,Mohan Abraham,North,Uttar Pradesh,Furniture,Storage,2817.32,256.43,1
ORD10733,2023-11-02,CUST1212,Aryan Tripathi,West,Gujarat,Electronics,Cameras,26573.14,3933.38,1
ORD11042,2023-11-02,CUST1188,Nita Arora,West,Maharashtra,Furniture,Bookcases,10893.01,1458.64,3
ORD11926,2023-11-02,CUST1244,Lata Saxena,West,Gujarat,Electronics,Cameras,20552.21,2288.31,4
ORD10259,2023-11-03,CUST1212,Aryan Tripathi,West,Gujarat,Office Supplies,Pens & Pencils,1684.26,608.56,2
ORD10586,2023-11-03,CUST1065,Tanvi Rao,Central,Madhya Pradesh,Furniture,Bookcases,10374.63,1492.85,2
ORD10844,2023-11-04,CUST1205,Jyoti Roy,North,Uttar Pradesh,Furniture,Chairs,3644.95,222.55,1
ORD11055,2023-11-04,CUST1209,Rajesh Bansal,North,Uttar Pradesh,Office Supplies,Envelopes,761.94,151.82,1
ORD11535,2023-11-04,CUST1105,Durga Dubey,East,Bihar,Electronics,Accessories,4202.81,1048.71,3
ORD11540,2023-11-04,CUST1181,Divya Agarwal,West,Maharashtra,Office Supplies,Binders,1314.14,168.22,1
ORD11737,2023-11-04,CUST1188,Nita Arora,West,Maharashtra,Electronics,Laptops,44725.57,4243.45,1
ORD11772,2023-11-04,CUST1085,Tarun Mittal,West,Maharashtra,Office Supplies,Binders,1164.5,238.56,2
ORD12375,2023-11-04,CUST1073,Nikhil Roy,North,Haryana,Electronics,Laptops,28920.34,3155.24,3
ORD10655,2023-11-05,CUST1187,Sarla Rao,Central,Madhya Pradesh,Electronics,Tablets,18296.0,2774.08,4
ORD10734,2023-11-05,CUST1025,Radha Naidu,West,Goa,Furniture,Chairs,5653.01,689.32,6
ORD11874,2023-11-05,CUST1219,Mohan Srivastava,Central,Chhattisgarh,Office Supplies,Labels,1406.31,427.65,1
ORD12054,2023-11-05,CUST1124,Nikhil Yadav,Central,Madhya Pradesh,Furniture,Sofas,10847.47,941.42,1
ORD12391,2023-11-05,CUST1245,Sneha More,West,Gujarat,Electronics,Accessories,3465.96,661.85,3
ORD10163,2023-11-06,CUST1208,Mohan Goel,East,Bihar,Electronics,Phones,37651.58,5791.45,2
ORD11642,2023-11-06,CUST1180,Ayaan Agarwal,West,Maharashtra,Electronics,Tablets,17173.98,1842.61,1
ORD12042,2023-11-06,CUST1186,Kavya Sharma,South,Andhra Pradesh,Electronics,Tablets,29628.23,2587.09,2
ORD10003,2023-11-07,CUST1005,Ayaan Das,South,Tamil Nadu,Office Supplies,Fasteners,694.99,173.65,1
ORD11478,2023-11-07,CUST1127,Isha Dubey,West,Gujarat,Office Supplies,Binders,1348.79,299.99,1
ORD11525,2023-11-07,CUST1067,Kavya Mehta,North,Uttar Pradesh,Furniture,Sofas,11492.91,699.1,4
ORD11808,2023-11-07,CUST1170,Lata Khanna,East,Bihar,Furniture,Bookcases,5106.29,299.96,1
ORD10651,2023-11-08,CUST1100,Sneha Verma,South,Andhra Pradesh,Electronics,Accessories,3536.74,663.67,5
ORD10652,2023-11-08,CUST1052,Puja Pandey,West,Maharashtra,Electronics,Cameras,21951.29,-4657.36,1
ORD11218,2023-11-08,CUST1105,Durga Dubey,East,Bihar,Electronics,Cameras,45638.7,6508.91,2
ORD12533,2023-11-08,CUST1135,Manoj George,West,Gujarat,Office Supplies,Labels,1141.03,193.53,1
ORD11842,2023-11-09,CUST1083,Manoj Pillai,South,Andhra Pradesh,Furniture,Storage,2948.6,-583.35,2
ORD11543,2023-11-10,CUST1103,Rahul Kapoor,West,Maharashtra,Office Supplies,Art Supplies,1966.93,580.07,10
ORD11732,2023-11-10,CUST1208,Mohan Goel,East,Bihar,Electronics,Phones,27997.96,4008.53,2
ORD10788,2023-11-11,CUST1084,Hema Srivastava,East,Bihar,Office Supplies,Envelopes,647.18,108.02,2
ORD10900,2023-11-11,CUST1015,Sanjay Malhotra,West,Gujarat,Electronics,TVs,31056.71,2408.08,9
ORD11781,2023-11-11,CUST1109,Aditya Sethi,East,Bihar,Office Supplies,Envelopes,612.79,65.74,2
ORD10400,2023-11-12,CUST1246,Shanti Abraham,Central,Jharkhand,Electronics,Phones,31845.99,4799.56,5
ORD12215,2023-11-12,CUST1140,Krishna Das,West,Goa,Electronics,Cameras,40288.9,-4020.14,2
ORD12233,2023-11-12,CUST1162,Nisha Philip,West,Gujarat,Furniture,Storage,6316.03,686.39,1
ORD12424,2023-11-12,CUST1015,Sanjay Malhotra,West,Gujarat,Electronics,Cameras,26669.9,2769.71,3
ORD10964,2023-11-13,CUST1174,Kamla Bhosale,North,Haryana,Electronics,Phones,46784.52,4273.67,5
ORD11594,2023-11-13,CUST1140,Krishna Das,West,Goa,Furniture,Tables,22298.06,-2101.47,5
ORD10009,2023-11-14,CUST1146,Puja Naidu,East,Jharkhand,Office Supplies,Fasteners,553.96,-24.22,2
ORD10056,2023-11-14,CUST1157,Yash Khanna,Central,Chhattisgarh,Electronics,Phones,25294.91,-3383.1,1
ORD10483,2023-11-15,CUST1201,Nikhil Das,North,Uttar Pradesh,Furniture,Tables,13224.42,1082.54,5
ORD10989,2023-11-15,CUST1163,Kavya Shukla,North,Uttar Pradesh,Office Supplies,Envelopes,546.81,84.62,1
ORD12261,2023-11-15,CUST1087,Ashok Srivastava,West,Maharashtra,Office Supplies,Labels,709.08,86.11,5
ORD10974,2023-11-16,CUST1034,Sanjay Joshi,South,Karnataka,Electronics,Laptops,23776.8,3024.27,1
ORD11168,2023-11-16,CUST1230,Mohan Abraham,North,Uttar Pradesh,Furniture,Storage,2340.06,-425.09,2
ORD12405,2023-11-16,CUST1040,Aditya Mishra,Central,Chhattisgarh,Electronics,Phones,22650.06,2504.03,3
ORD11317,2023-11-17,CUST1180,Ayaan Agarwal,West,Maharashtra,Office Supplies,Paper,1534.55,347.13,1
ORD11868,2023-11-17,CUST1124,Nikhil Yadav,Central,Madhya Pradesh,Electronics,Accessories,838.12,233.97,5
ORD11532,2023-11-18,CUST1090,Sanjay Chatterjee,East,Assam,Electronics,Phones,26621.08,-1209.24,3
ORD11966,2023-11-18,CUST1043,Ajay Shukla,Central,Jharkhand,Electronics,Tablets,17507.87,2354.69,1
ORD12132,2023-11-18,CUST1246,Shanti Abraham,Central,Jharkhand,Electronics,TVs,50000,3006.28,7
ORD12142,2023-11-18,CUST1188,Nita Arora,West,Maharashtra,Office Supplies,Art Supplies,3733.34,380.94,2
ORD12225,2023-11-18,CUST1019,Manish Shah,South,Andhra Pradesh,Furniture,Chairs,9103.91,-1076.12,2
ORD12227,2023-11-18,CUST1044,Anil Shukla,Central,Madhya Pradesh,Office Supplies,Envelopes,617.37,77.33,3
ORD12473,2023-11-18,CUST1151,Yash Shukla,West,Gujarat,Electronics,Laptops,25525.37,-887.97,5
ORD12545,2023-11-18,CUST1233,Sai Varma,East,West Bengal,Furniture,Chairs,3661.4,386.25,1
ORD10464,2023-11-19,CUST1240,Lata Arora,West,Gujarat,Electronics,Laptops,26924.9,2466.2,2
ORD10720,2023-11-19,CUST1175,Ravi Das,North,Delhi,Furniture,Chairs,4208.23,211.97,2
ORD10310,2023-11-20,CUST1085,Tarun Mittal,West,Maharashtra,Furniture,Chairs,5859.08,858.84,1
ORD11820,2023-11-20,CUST1222,Ananya Chauhan,West,Goa,Electronics,Accessories,3217.0,441.46,3
ORD12467,2023-11-20,CUST1148,Sita Sethi,East,Odisha,Electronics,Cameras,34286.91,2811.33,1
ORD11512,2023-11-21,CUST1219,Mohan Srivastava,Central,Chhattisgarh,Furniture,Chairs,10690.09,234.78,6
ORD11721,2023-11-21,CUST1003,Krishna Choudhary,South,Kerala,Furniture,Bookcases,7554.26,304.34,2
ORD12539,2023-11-21,CUST1078,Rahul Shukla,North,Himachal Pradesh,Electronics,Cameras,20376.87,2059.29,1
ORD10365,2023-11-22,CUST1064,Shruti Sharma,North,Uttar Pradesh,Electronics,Accessories,3118.99,401.44,4
ORD11009,2023-11-22,CUST1124,Nikhil Yadav,Central,Madhya Pradesh,Furniture,Storage,5544.39,242.37,10
ORD11750,2023-11-22,CUST1235,Tanvi Ghosh,Central,Madhya Pradesh,Electronics,Laptops,26777.92,1816.51,1
ORD11890,2023-11-22,CUST1226,Rohit Sharma,West,Maharashtra,Electronics,Cameras,29133.96,-1201.8,3
ORD12465,2023-11-22,CUST1047,Vikram Shinde,West,Goa,Office Supplies,Fasteners,543.53,131.95,1
ORD10956,2023-11-24,CUST1090,Sanjay Chatterjee,East,Assam,Office Supplies,Fasteners,664.12,94.97,1
ORD11852,2023-11-24,CUST1090,Sanjay Chatterjee,East,Assam,Furniture,Sofas,22074.16,2289.32,1
ORD12107,2023-11-24,CUST1192,Madhuri Shah,South,Andhra Pradesh,Office Supplies,Labels,624.78,128.71,5
ORD12112,2023-11-24,CUST1044,Anil Shukla,Central,Madhya Pradesh,Electronics,Tablets,14571.85,1619.7,2
ORD10204,2023-11-25,CUST1058,Riya Sen,North,Uttarakhand,Office Supplies,Envelopes,590.44,83.63,2
ORD10231,2023-11-25,CUST1064,Shruti Sharma,North,Uttar Pradesh,Office Supplies,Art Supplies,2648.6,789.87,2
ORD11268,2023-11-25,CUST1243,Madhuri Choudhary,West,Goa,Electronics,Tablets,18819.34,1783.33,1
ORD11556,2023-11-25,CUST1209,Rajesh Bansal,North,Uttar Pradesh,Electronics,Laptops,28804.88,3755.13,3
ORD11632,2023-11-25,CUST1115,Ashok Tripathi,South,Karnataka,Electronics,Tablets,22366.14,3268.52,3
ORD12096,2023-11-25,CUST1158,Dev Philip,North,Delhi,Electronics,Phones,18040.84,2872.09,2
ORD10206,2023-11-26,CUST1107,Nikhil Bansal,Central,Madhya Pradesh,Office Supplies,Envelopes,1172.58,264.96,1
ORD11324,2023-11-26,CUST1237,Rahul Mane,East,West Bengal,Electronics,TVs,29500.02,2214.56,2
ORD11910,2023-11-26,CUST1119,Suman Abraham,Central,Madhya Pradesh,Electronics,Tablets,12565.37,1361.68,6
ORD12363,2023-11-26,CUST1088,Aditya Nair,East,West Bengal,Electronics,TVs,15154.9,1027.42,3
ORD12477,2023-11-26,CUST1183,Vandana Menon,South,Tamil Nadu,Furniture,Sofas,26782.02,2368.19,1
ORD12491,2023-11-26,CUST1134,Harish Joseph,East,West Bengal,Electronics,Accessories,1317.84,309.21,3
ORD12506,2023-11-26,CUST1084,Hema Srivastava,East,Bihar,Furniture,Chairs,8932.97,642.83,1
ORD10496,2023-11-27,CUST1147,Neha Krishnan,North,Haryana,Electronics,TVs,28744.25,3426.63,3
ORD10568,2023-11-27,CUST1074,Shanti Patil,South,Tamil Nadu,Office Supplies,Labels,916.89,-196.11,1
ORD12050,2023-11-27,CUST1164,Naveen Pillai,West,Maharashtra,Furniture,Bookcases,5968.77,-947.96,1
ORD10042,2023-11-28,CUST1135,Manoj George,West,Gujarat,Electronics,Cameras,25048.61,2205.8,6
ORD10128,2023-11-28,CUST1013,Yash Pawar,West,Gujarat,Electronics,Tablets,18068.18,1522.16,3
ORD11238,2023-11-28,CUST1188,Nita Arora,West,Maharashtra,Electronics,TVs,36348.03,-6240.55,1
ORD11583,2023-11-28,CUST1174,Kamla Bhosale,North,Haryana,Furniture,Storage,12618.2,-886.58,3
ORD10640,2023-11-29,CUST1007,Swati Arora,Central,Jharkhand,Electronics,Phones,19517.53,-478.71,3
ORD10674,2023-11-29,CUST1036,Meera Goel,East,Assam,Electronics,Accessories,2383.92,631.43,3
ORD10814,2023-11-29,CUST1179,Rajesh Shukla,West,Gujarat,Office Supplies,Binders,828.69,241.51,1
ORD11848,2023-11-29,CUST1001,Varun Iyer,East,Assam,Electronics,Tablets,33164.08,3905.79,5
ORD11319,2023-11-30,CUST1246,Shanti Abraham,Central,Jharkhand,Office Supplies,Paper,2681.3,483.56,5
ORD10007,2023-12-01,CUST1134,Harish Joseph,East,West Bengal,Furniture,Chairs,6015.06,335.2,2
ORD10460,2023-12-01,CUST1015,Sanjay Malhotra,West,Gujarat,Electronics,Phones,23469.07,-445.8,6
ORD11445,2023-12-01,CUST1131,Savita Kapoor,West,Maharashtra,Office Supplies,Envelopes,500,84.68,7
ORD11603,2023-12-01,CUST1001,Varun Iyer,East,Assam,Electronics,Cameras,35739.13,3137.76,1
ORD10769,2023-12-02,CUST1171,Sunita Bansal,South,Telangana,Office Supplies,Fasteners,530.76,60.2,2
ORD11771,2023-12-02,CUST1031,Reyansh Dey,Central,Chhattisgarh,Office Supplies,Paper,1453.11,162.79,3
ORD11934,2023-12-02,CUST1092,Rajesh Pandey,East,Odisha,Electronics,Cameras,20760.18,1529.63,2
ORD11959,2023-12-02,CUST1028,Rohan Srivastava,East,Odisha,Furniture,Chairs,14063.92,2531.28,2
ORD10625,2023-12-03,CUST1169,Divya Sharma,South,Kerala,Electronics,Tablets,22435.46,2192.07,6
ORD12481,2023-12-03,CUST1212,Aryan Tripathi,West,Gujarat,Furniture,Storage,6035.22,170.48,2
ORD12095,2023-12-04,CUST1224,Preeti More,West,Gujarat,Office Supplies,Fasteners,546.19,-61.74,2
ORD12310,2023-12-04,CUST1244,Lata Saxena,West,Gujarat,Electronics,Cameras,19453.54,2175.53,3
ORD12594,2023-12-04,CUST1218,Gaurav Mishra,South,Andhra Pradesh,Office Supplies,Paper,1209.51,122.01,3
ORD11554,2023-12-05,CUST1246,Shanti Abraham,Central,Jharkhand,Electronics,Phones,46274.44,4164.93,3
ORD10052,2023-12-06,CUST1121,Sunita Mishra,North,Himachal Pradesh,Electronics,TVs,16306.86,1692.87,8
ORD10338,2023-12-06,CUST1184,Rajesh Philip,West,Maharashtra,Electronics,Accessories,719.33,199.45,4
ORD11018,2023-12-06,CUST1212,Aryan Tripathi,West,Gujarat,Furniture,Tables,27792.16,-5104.43,1
ORD11300,2023-12-06,CUST1237,Rahul Mane,East,West Bengal,Office Supplies,Paper,1425.38,330.57,2
ORD12184,2023-12-06,CUST1137,Anjali Chatterjee,East,Jharkhand,Electronics,TVs,22165.8,2418.27,1
ORD10914,2023-12-07,CUST1040,Aditya Mishra,Central,Chhattisgarh,Electronics,TVs,32027.1,3251.65,5
ORD10737,2023-12-08,CUST1221,Isha Das,Central,Madhya Pradesh,Electronics,Tablets,18015.79,2451.92,3
ORD10248,2023-12-09,CUST1086,Shiv George,East,West Bengal,Furniture,Chairs,11769.85,499.56,1
ORD10374,2023-12-09,CUST1190,Vikram Desai,East,Jharkhand,Office Supplies,Paper,2065.2,199.43,5
ORD10577,2023-12-09,CUST1072,Rakesh Mathew,East,Assam,Furniture,Bookcases,4933.18,402.09,2
ORD10709,2023-12-09,CUST1193,Krishna Pawar,East,Odisha,Furniture,Storage,4529.88,205.08,1
ORD11557,2023-12-09,CUST1234,Pankaj Mane,South,Kerala,Furniture,Sofas,17953.79,1242.76,6
ORD11729,2023-12-09,CUST1005,Ayaan Das,South,Tamil Nadu,Office Supplies,Fasteners,1040.07,-63.94,2
ORD12070,2023-12-09,CUST1140,Krishna Das,West,Goa,Furniture,Bookcases,15047.44,1462.95,1
ORD11360,2023-12-10,CUST1019,Manish Shah,South,Andhra Pradesh,Furniture,Storage,2234.62,311.81,4
ORD10138,2023-12-11,CUST1244,Lata Saxena,West,Gujarat,Office Supplies,Pens & Pencils,1375.81,524.77,3
ORD10158,2023-12-11,CUST1091,Pranav Choudhary,South,Tamil Nadu,Electronics,Laptops,35487.53,-1425.74,2
